product_name,price,seller,location,number_sold,rating,link
         Surabaya - Antam LM Vacum Press 1 g       ,1110300, stargoldmkb official store , Kota Surabaya ,0,4.9,https://www.blibli.com/p/surabaya-antam-lm-vacum-press-1-g/ps--STB-60034-00054?ds=STB-60034-00054-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZF34fAobrP8ejsallHU3Nb8V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3478933&pid=STB-60034-00054
         Surabaya - Antam LM Vacum Press 5 g       ,5289600, stargoldmkb official store , Kota Surabaya ,0,5.0,https://www.blibli.com/p/surabaya-antam-lm-vacum-press-5-g/ps--STB-60034-00057?ds=STB-60034-00057-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGN1C6T+p3dRS6zI+2Jz5GWV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3478933&pid=STB-60034-00057
         Emas Antam Logam Mulia [2 g]       ,2144500, indogold , Kota Tangerang ,948,4.8,https://www.blibli.com/p/emas-antam-logam-mulia-2-g/ps--AND-31006-00006?ds=AND-31006-00006-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1j30RQetveW5LGlp6bzAqwOoFL2+ldsCve2/znYxJKi7lsogVVfmUpV8Tbz8/WvDB0/Qd+PE2R+BYcbkg24R21ueL9F9e2M76YsQGLUm9TigHjCITnaWFAGh4FHnHRTkmp2KnAun/YYLvwc268FM3NhdgPplNJNAUta9VyyWoIkFrnsOb8tZQAqmbAnXyKbhHc7ZyewV37tbANuv1Dp8hD/RJXPz1CAjJxvPCtoqfnKcTd9LuqM4Rh3lWXoIhk7cZWq6h6z6qQnR7XaOlE5v9qiO88fyzvy/mZdUpEwHtXWE&cnc=false&pickupPointCode=PP-3121132&pid=AND-31006-00006
         Emas ANTAM Logam Mulia Certicard - 3 gr       ,3182000, butik emas antam official store , Kota Jakarta Timur ,25,5.0,https://www.blibli.com/p/emas-antam-logam-mulia-certicard-3-gr/ps--BUE-70132-00004?ds=BUE-70132-00004-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1qiplZZuctl6nZh9jS4rbVrbD9s8b+NabRfDLYAJT6IgVfpio0v83fyImViRCUjYcP1ycHsD0Gv3pU06hp78fX4FIV3TYG4eZlaHQvtHp2GSlg9DYcGal6Nha+0m5BO3EeiRIJn1Q5zmSrBX55mysPrvSaCm2oGW75vET8E9SMjLt1ce7SlSf7IAJw0W+CA9B+lA4RUCFkufSeBrbuOZ3ccINrBEMxD4LtsmZhevugD1u4/uVjvKFfQTkH5W3xM02z0h0jfgemkXAp7s3l3/DtZHWJ2l6vVUDGMPRV5VPpjl&cnc=false&pickupPointCode=PP-3456596&pid=BUE-70132-00004
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.25 GRAM WEDDING SAMAWA       ,294900, stargoldmkb official store , Kota Jakarta Timur ,0,5.0,https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-25-gram-wedding-samawa/ps--STB-60034-00099?ds=STB-60034-00099-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZH964uqZrC/tJFrFqIPdyp+6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00099
         Antam Indonesia X Hartadinata Birthday Gold Series 0.5 gram       ,578000, stargoldmkb official store , Kota Jakarta Timur ,0,5.0,https://www.blibli.com/p/antam-indonesia-x-hartadinata-birthday-gold-series-0-5-gram/ps--STB-60034-00146?ds=STB-60034-00146-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZFzpk3Ahhofk5C52HYFHCtN6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/270ZUQV35drwkkmqU/LokeYwYQYRkYLSQWo919OcSrHTzX8lHI6X0LWwx6iahbExNOw==&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00146
         Logam Mulia ANTAM 25 Gram - 2023       ,26257000, butik logam mulia official store , Kota Jakarta Barat ,0,5.0,https://www.blibli.com/p/logam-mulia-antam-25-gram-2023/ps--BUL-70044-00007?ds=BUL-70044-00007-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZEbwfq9wbUnzkjUzG3NBbwmVfpio0v83fyImViRCUjYcP1ycHsD0Gv3pU06hp78fX4FIV3TYG4eZlaHQvtHp2GSlg9DYcGal6Nha+0m5BO3EeiRIJn1Q5zmSrBX55mysPrvSaCm2oGW75vET8E9SMjLt1ce7SlSf7IAJw0W+CA9B0A4lfWZxKZRipnj+5fcDvOboyHn5MfQ8Xn6F2PqMDVcdooLkPBlIVVZ+yumeSMAsVSJ4kv3NqJdpS7/lJPTZb5HWJ2l6vVUDGMPRV5VPpjl&cnc=false&pickupPointCode=PP-3376995&pid=BUL-70044-00007
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.1 GRAM THANK YOU SERIES       ,142900, stargoldmkb official store , Kota Jakarta Timur ,0,5.0,https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-1-gram-thank-you-series/ps--STB-60034-00082?ds=STB-60034-00082-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGbGfl1e5GhKqXaZCJijuGP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00082
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.25GRAM WEDDING INTER SERIES       ,294900, stargoldmkb official store , Kota Jakarta Timur ,0,5.0,https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-25gram-wedding-inter-series/ps--STB-60034-00107?ds=STB-60034-00107-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZH964uqZrC/tJFrFqIPdyp+6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00107
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.25 GRAM THANK YOU SERIES       ,294900, stargoldmkb official store , Kota Jakarta Timur ,0,5.0,https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-25-gram-thank-you-series/ps--STB-60034-00092?ds=STB-60034-00092-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZH964uqZrC/tJFrFqIPdyp+6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00092
         ANTAM LOGAM MULIA 2 GRAM - BUNGA TANJUNG GOLD       ,2125000, bunga tanjung official store , Kota Semarang ,0,5.0,https://www.blibli.com/p/antam-logam-mulia-2-gram-bunga-tanjung-gold/ps--BUT-70113-02918?ds=BUT-70113-02918-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZHgH18trx0os3UjU90M3QP3V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lrz9EPnmvww3or+gpqmUPJg8=&cnc=false&pickupPointCode=PP-3486075&pid=BUT-70113-02918
