,datetime,price,year,month,day
1111,2014-05-12 00:00:00,549000,2014,5,12
1112,2014-05-13 00:00:00,550000,2014,5,13
1113,2014-05-14 00:00:00,549000,2014,5,14
1114,2014-05-16 00:00:00,549000,2014,5,16
1115,2014-05-19 00:00:00,549000,2014,5,19
1116,2014-05-20 00:00:00,546000,2014,5,20
1117,2014-05-21 00:00:00,550000,2014,5,21
1118,2014-05-22 00:00:00,551000,2014,5,22
1119,2014-05-23 00:00:00,552000,2014,5,23
1120,2014-05-26 00:00:00,552000,2014,5,26
1121,2014-05-28 00:00:00,547000,2014,5,28
1122,2014-05-30 00:00:00,547000,2014,5,30
1123,2014-06-02 00:00:00,546000,2014,6,2
1124,2014-06-03 00:00:00,547000,2014,6,3
1125,2014-06-04 00:00:00,548000,2014,6,4
1126,2014-06-05 00:00:00,548000,2014,6,5
1127,2014-06-06 00:00:00,550000,2014,6,6
1128,2014-06-09 00:00:00,550000,2014,6,9
1129,2014-06-10 00:00:00,549000,2014,6,10
1130,2014-06-11 00:00:00,550000,2014,6,11
1131,2014-06-12 00:00:00,550000,2014,6,12
1132,2014-06-13 00:00:00,553000,2014,6,13
1133,2014-06-16 00:00:00,553000,2014,6,16
1134,2014-06-17 00:00:00,553000,2014,6,17
1135,2014-06-18 00:00:00,553000,2014,6,18
1136,2014-06-19 00:00:00,559000,2014,6,19
1137,2014-06-20 00:00:00,569000,2014,6,20
1138,2014-06-23 00:00:00,569000,2014,6,23
1139,2014-06-24 00:00:00,569000,2014,6,24
1140,2014-06-25 00:00:00,570000,2014,6,25
1141,2014-06-26 00:00:00,571000,2014,6,26
1142,2014-06-27 00:00:00,572000,2014,6,27
1143,2014-06-30 00:00:00,570000,2014,6,30
1144,2014-07-01 00:00:00,571000,2014,7,1
1145,2014-07-02 00:00:00,565000,2014,7,2
1146,2014-07-03 00:00:00,566000,2014,7,3
1147,2014-07-04 00:00:00,568000,2014,7,4
1148,2014-07-07 00:00:00,564000,2014,7,7
1149,2014-07-08 00:00:00,562000,2014,7,8
1150,2014-07-10 00:00:00,561000,2014,7,10
1151,2014-07-11 00:00:00,558000,2014,7,11
1152,2014-07-14 00:00:00,559000,2014,7,14
1153,2014-07-15 00:00:00,553000,2014,7,15
1154,2014-07-16 00:00:00,551000,2014,7,16
1155,2014-07-17 00:00:00,551000,2014,7,17
1156,2014-07-17 08:10:00,551000,2014,7,17
1157,2014-07-18 00:00:00,556000,2014,7,18
1158,2014-07-21 00:00:00,554000,2014,7,21
1159,2014-07-22 00:00:00,552000,2014,7,22
1160,2014-07-23 00:00:00,549000,2014,7,23
1161,2014-07-24 00:00:00,549000,2014,7,24
1162,2014-07-25 00:00:00,548000,2014,7,25
1163,2014-08-04 00:00:00,553000,2014,8,4
1164,2014-08-05 10:00:00,551000,2014,8,5
1165,2014-08-06 00:00:00,551000,2014,8,6
1166,2014-08-07 00:00:00,557000,2014,8,7
1167,2014-08-08 00:00:00,558000,2014,8,8
1168,2014-08-11 00:00:00,557000,2014,8,11
1169,2014-08-12 00:00:00,557000,2014,8,12
1170,2014-08-13 00:00:00,555000,2014,8,13
1171,2014-08-14 00:00:00,556000,2014,8,14
1172,2014-08-15 00:00:00,556000,2014,8,15
1173,2014-08-18 00:00:00,550000,2014,8,18
1174,2014-08-19 00:00:00,551000,2014,8,19
1175,2014-08-20 00:00:00,551000,2014,8,20
1176,2014-08-21 00:00:00,551000,2014,8,21
1177,2014-08-22 00:00:00,551000,2014,8,22
1178,2014-08-25 00:00:00,551000,2014,8,25
1179,2014-08-26 00:00:00,551000,2014,8,26
1180,2014-08-27 00:00:00,551000,2014,8,27
1181,2014-08-28 00:00:00,551000,2014,8,28
1182,2014-08-29 00:00:00,552000,2014,8,29
1183,2014-09-01 00:00:00,551000,2014,9,1
1184,2014-09-02 00:00:00,551000,2014,9,2
1185,2014-09-03 00:00:00,549000,2014,9,3
1186,2014-09-04 00:00:00,550000,2014,9,4
1187,2014-09-05 00:00:00,549000,2014,9,5
1188,2014-09-08 00:00:00,549000,2014,9,8
1189,2014-09-09 00:00:00,548000,2014,9,9
1190,2014-09-10 00:00:00,548000,2014,9,10
1191,2014-09-11 00:00:00,548000,2014,9,11
1192,2014-09-12 00:00:00,548000,2014,9,12
1193,2014-09-15 00:00:00,547000,2014,9,15
1194,2014-09-15 09:12:00,547000,2014,9,15
1195,2014-09-16 00:00:00,547000,2014,9,16
1196,2014-09-17 00:00:00,547000,2014,9,17
1197,2014-09-18 00:00:00,546000,2014,9,18
1198,2014-09-19 00:00:00,546000,2014,9,19
1199,2014-09-22 00:00:00,544000,2014,9,22
1200,2014-09-23 01:00:00,544000,2014,9,23
1201,2014-09-23 02:00:00,544000,2014,9,23
1202,2014-09-24 00:00:00,544000,2014,9,24
1203,2014-09-25 00:00:00,544000,2014,9,25
1204,2014-09-26 00:00:00,543000,2014,9,26
1205,2014-09-29 00:00:00,543000,2014,9,29
1206,2014-09-30 00:00:00,545000,2014,9,30
1207,2014-10-01 00:00:00,545000,2014,10,1
1208,2014-10-02 00:00:00,545000,2014,10,2
1209,2014-10-03 00:00:00,545000,2014,10,3
1210,2014-10-06 07:48:00,543000,2014,10,6
1211,2014-10-07 00:00:00,544000,2014,10,7
1212,2014-10-08 00:00:00,544000,2014,10,8
1213,2014-10-09 00:00:00,545000,2014,10,9
1214,2014-10-10 00:00:00,545000,2014,10,10
1215,2014-10-13 00:00:00,546000,2014,10,13
1216,2014-10-14 00:00:00,546000,2014,10,14
1217,2014-10-15 00:00:00,545000,2014,10,15
1218,2014-10-16 00:00:00,549000,2014,10,16
1219,2014-10-17 00:00:00,549000,2014,10,17
1220,2014-10-20 00:00:00,546000,2014,10,20
1221,2014-10-21 00:00:00,546000,2014,10,21
1222,2014-10-22 00:00:00,545000,2014,10,22
1223,2014-10-23 00:00:00,544000,2014,10,23
1224,2014-10-24 00:00:00,543000,2014,10,24
1225,2014-10-27 00:00:00,543000,2014,10,27
1226,2014-10-28 00:00:00,543000,2014,10,28
1227,2014-10-29 00:00:00,546000,2014,10,29
1228,2014-10-30 00:00:00,544000,2014,10,30
1229,2014-10-31 00:00:00,543000,2014,10,31
1230,2014-11-03 00:00:00,542000,2014,11,3
1231,2014-11-04 00:00:00,542000,2014,11,4
1232,2014-11-05 00:00:00,542000,2014,11,5
1233,2014-11-06 00:00:00,542000,2014,11,6
1234,2014-11-07 00:00:00,542000,2014,11,7
1235,2014-11-10 00:00:00,542000,2014,11,10
1236,2014-11-11 00:00:00,541000,2014,11,11
1237,2014-11-12 00:00:00,541000,2014,11,12
1238,2014-11-13 00:00:00,540000,2014,11,13
1239,2014-11-14 00:00:00,539000,2014,11,14
1240,2014-11-17 00:00:00,540000,2014,11,17
1241,2014-11-18 00:00:00,540000,2014,11,18
1242,2014-11-19 00:00:00,540000,2014,11,19
1243,2014-11-20 00:00:00,539000,2014,11,20
1244,2014-11-21 00:00:00,539000,2014,11,21
1245,2014-11-24 00:00:00,542000,2014,11,24
1246,2014-11-25 00:00:00,540000,2014,11,25
1247,2014-11-26 00:00:00,540000,2014,11,26
1248,2014-11-27 00:00:00,539000,2014,11,27
1249,2014-11-28 00:00:00,538000,2014,11,28
1250,2014-12-01 00:00:00,536000,2014,12,1
1251,2014-12-02 00:00:00,543000,2014,12,2
1252,2014-12-03 00:00:00,542000,2014,12,3
1253,2014-12-04 00:00:00,544000,2014,12,4
1254,2014-12-05 00:00:00,544000,2014,12,5
1255,2014-12-08 00:00:00,541000,2014,12,8
1256,2014-12-09 00:00:00,540000,2014,12,9
1257,2014-12-10 00:00:00,551000,2014,12,10
1258,2014-12-11 00:00:00,551000,2014,12,11
1259,2014-12-11 08:10:00,551000,2014,12,11
1260,2014-12-12 00:00:00,551000,2014,12,12
1261,2014-12-15 00:00:00,552000,2014,12,15
1262,2014-12-16 00:00:00,549000,2014,12,16
1263,2014-12-17 00:00:00,551000,2014,12,17
1264,2014-12-18 00:00:00,550000,2014,12,18
1265,2014-12-19 00:00:00,547000,2014,12,19
1266,2014-12-22 00:00:00,545000,2014,12,22
1267,2014-12-23 00:00:00,541000,2014,12,23
1268,2014-12-24 00:00:00,541000,2014,12,24
1269,2014-12-29 00:00:00,543000,2014,12,29
1270,2014-12-30 00:00:00,540000,2014,12,30
1271,2014-12-31 00:00:00,549000,2014,12,31
1272,2015-01-02 00:00:00,545000,2015,1,2
1273,2015-01-05 00:00:00,545000,2015,1,5
1274,2015-01-06 00:00:00,550000,2015,1,6
1275,2015-01-07 00:00:00,557000,2015,1,7
1276,2015-01-08 00:00:00,558000,2015,1,8
1277,2015-01-09 00:00:00,557000,2015,1,9
1278,2015-01-12 00:00:00,563000,2015,1,12
1279,2015-01-13 00:00:00,561000,2015,1,13
1280,2015-01-14 00:00:00,563000,2015,1,14
1281,2015-01-15 00:00:00,561000,2015,1,15
1282,2015-01-16 00:00:00,573000,2015,1,16
1283,2015-01-17 09:00:00,581000,2015,1,17
1284,2015-01-17 15:00:00,581000,2015,1,17
1285,2015-01-19 00:00:00,580000,2015,1,19
1286,2015-01-20 00:00:00,580000,2015,1,20
1287,2015-01-21 00:00:00,584000,2015,1,21
1288,2015-01-22 00:00:00,582000,2015,1,22
1289,2015-01-23 00:00:00,581000,2015,1,23
1290,2015-01-24 00:00:00,580000,2015,1,24
1291,2015-01-26 00:00:00,579000,2015,1,26
1292,2015-01-27 00:00:00,575000,2015,1,27
1293,2015-01-28 00:00:00,580000,2015,1,28
1294,2015-01-29 00:00:00,578000,2015,1,29
1295,2015-01-30 00:00:00,570000,2015,1,30
1296,2015-01-31 00:00:00,583000,2015,1,31
1297,2015-02-02 00:00:00,581000,2015,2,2
1298,2015-02-03 00:00:00,578000,2015,2,3
1299,2015-02-04 00:00:00,574000,2015,2,4
1300,2015-02-05 00:00:00,577000,2015,2,5
1301,2015-02-06 00:00:00,576000,2015,2,6
1302,2015-02-07 00:00:00,563000,2015,2,7
1303,2015-02-09 00:00:00,565000,2015,2,9
1304,2015-02-10 00:00:00,566000,2015,2,10
1305,2015-02-11 00:00:00,563000,2015,2,11
1306,2015-02-11 13:30:00,568000,2015,2,11
1307,2015-02-12 00:00:00,563000,2015,2,12
1308,2015-02-13 00:00:00,566000,2015,2,13
1309,2015-02-14 00:00:00,566000,2015,2,14
1310,2015-02-16 00:00:00,567000,2015,2,16
1311,2015-02-17 00:00:00,567000,2015,2,17
1312,2015-02-18 00:00:00,564000,2015,2,18
1313,2015-02-20 00:00:00,564000,2015,2,20
1314,2015-02-21 00:00:00,561000,2015,2,21
1315,2015-02-23 00:00:00,564000,2015,2,23
1316,2015-02-24 00:00:00,563000,2015,2,24
1317,2015-02-25 00:00:00,564000,2015,2,25
1318,2015-02-26 00:00:00,565000,2015,2,26
1319,2015-02-27 00:00:00,566000,2015,2,27
1320,2015-02-28 00:00:00,567000,2015,2,28
1321,2015-03-02 00:00:00,567000,2015,3,2
1322,2015-03-02 11:00:00,571000,2015,3,2
1323,2015-03-03 00:00:00,569000,2015,3,3
1324,2015-03-04 00:00:00,568000,2015,3,4
1325,2015-03-05 00:00:00,568000,2015,3,5
1326,2015-03-06 00:00:00,568000,2015,3,6
1327,2015-03-09 00:00:00,564000,2015,3,9
1328,2015-03-10 00:00:00,564000,2015,3,10
1329,2015-03-11 00:00:00,563000,2015,3,11
1330,2015-03-12 00:00:00,563000,2015,3,12
1331,2015-03-13 00:00:00,563000,2015,3,13
1332,2015-03-16 00:00:00,562000,2015,3,16
1333,2015-03-17 00:00:00,562000,2015,3,17
1334,2015-03-18 00:00:00,561000,2015,3,18
1335,2015-03-19 00:00:00,562000,2015,3,19
1336,2015-03-20 00:00:00,562000,2015,3,20
1337,2015-03-23 00:00:00,563000,2015,3,23
1338,2015-03-24 00:00:00,564000,2015,3,24
1339,2015-03-25 00:00:00,563000,2015,3,25
1340,2015-03-26 00:00:00,563000,2015,3,26
1341,2015-03-26 14:00:00,568000,2015,3,26
1342,2015-03-27 00:00:00,569000,2015,3,27
1343,2015-03-28 00:00:00,568000,2015,3,28
1344,2015-03-30 00:00:00,568000,2015,3,30
1345,2015-03-31 00:00:00,566000,2015,3,31
1346,2015-04-01 00:00:00,565000,2015,4,1
1347,2015-04-02 00:00:00,570000,2015,4,2
1348,2015-04-04 00:00:00,568000,2015,4,4
1349,2015-04-06 00:00:00,574000,2015,4,6
1350,2015-04-07 00:00:00,572000,2015,4,7
1351,2015-04-08 00:00:00,571000,2015,4,8
1352,2015-04-09 00:00:00,570000,2015,4,9
1353,2015-04-10 00:00:00,568000,2015,4,10
1354,2015-04-13 00:00:00,570000,2015,4,13
1355,2015-04-14 00:00:00,568000,2015,4,14
1356,2015-04-15 00:00:00,567000,2015,4,15
1357,2015-04-16 00:00:00,570000,2015,4,16
1358,2015-04-17 00:00:00,570000,2015,4,17
1359,2015-04-17 08:00:00,566000,2015,4,17
1360,2015-04-18 00:00:00,567000,2015,4,18
1361,2015-04-20 00:00:00,567000,2015,4,20
1362,2015-04-21 00:00:00,566000,2015,4,21
1363,2015-04-22 00:00:00,568000,2015,4,22
1364,2015-04-23 00:00:00,565000,2015,4,23
1365,2015-04-24 00:00:00,567000,2015,4,24
1366,2015-04-25 00:00:00,563000,2015,4,25
1367,2015-04-27 00:00:00,565000,2015,4,27
1368,2015-04-28 00:00:00,569000,2015,4,28
1369,2015-04-29 00:00:00,574000,2015,4,29
1370,2015-04-30 00:00:00,571000,2015,4,30
1371,2015-04-30 08:10:00,571000,2015,4,30
1372,2015-05-02 00:00:00,562000,2015,5,2
1373,2015-05-04 00:00:00,565000,2015,5,4
1374,2015-05-05 00:00:00,567000,2015,5,5
1375,2015-05-06 00:00:00,568000,2015,5,6
1376,2015-05-07 00:00:00,569000,2015,5,7
1377,2015-05-08 00:00:00,567000,2015,5,8
1378,2015-05-09 00:00:00,567000,2015,5,9
1379,2015-05-11 00:00:00,571000,2015,5,11
1380,2015-05-12 00:00:00,567000,2015,5,12
1381,2015-05-13 00:00:00,567000,2015,5,13
1382,2015-05-13 00:01:00,572000,2015,5,13
1383,2015-05-14 00:00:00,581000,2015,5,14
1384,2015-05-15 00:00:00,579000,2015,5,15
1385,2015-05-16 00:00:00,582000,2015,5,16
1386,2015-05-18 00:00:00,578000,2015,5,18
1387,2015-05-19 08:18:00,579000,2015,5,19
1388,2015-05-20 08:11:00,577000,2015,5,20
1389,2015-05-21 00:00:00,577000,2015,5,21
1390,2015-05-22 00:00:00,575000,2015,5,22
1391,2015-05-23 00:00:00,575000,2015,5,23
1392,2015-05-25 00:00:00,573000,2015,5,25
1393,2015-05-26 00:00:00,575000,2015,5,26
1394,2015-05-27 00:00:00,570000,2015,5,27
1395,2015-05-28 00:00:00,572000,2015,5,28
1396,2015-05-29 00:00:00,571000,2015,5,29
1397,2015-05-30 00:00:00,570000,2015,5,30
1398,2015-06-01 00:00:00,573000,2015,6,1
1399,2015-06-03 07:48:00,574000,2015,6,3
1400,2015-06-04 00:00:00,571000,2015,6,4
1401,2015-06-05 00:00:00,570000,2015,6,5
1402,2015-06-06 00:00:00,570000,2015,6,6
1403,2015-06-08 00:00:00,569000,2015,6,8
1404,2015-06-09 00:00:00,571000,2015,6,9
1405,2015-06-10 00:00:00,573000,2015,6,10
1406,2015-06-11 00:00:00,575000,2015,6,11
1407,2015-06-12 00:00:00,573000,2015,6,12
1408,2015-06-13 00:00:00,574000,2015,6,13
1409,2015-06-15 00:00:00,574000,2015,6,15
1410,2015-06-16 00:00:00,575000,2015,6,16
1411,2015-06-17 00:00:00,574000,2015,6,17
1412,2015-06-18 00:00:00,576000,2015,6,18
1413,2015-06-19 00:00:00,580000,2015,6,19
1414,2015-06-20 00:00:00,578000,2015,6,20
1415,2015-06-22 00:00:00,579000,2015,6,22
1416,2015-06-23 00:00:00,575000,2015,6,23
1417,2015-06-24 00:00:00,572000,2015,6,24
1418,2015-06-25 00:00:00,571000,2015,6,25
1419,2015-06-26 00:00:00,572000,2015,6,26
1420,2015-06-27 00:00:00,569000,2015,6,27
1421,2015-06-29 00:00:00,575000,2015,6,29
1422,2015-06-30 00:00:00,574000,2015,6,30
1423,2015-07-01 00:00:00,572000,2015,7,1
1424,2015-07-02 00:00:00,570000,2015,7,2
1425,2015-07-03 00:00:00,569000,2015,7,3
1426,2015-07-04 00:00:00,567000,2015,7,4
1427,2015-07-06 00:00:00,570000,2015,7,6
1428,2015-07-07 08:00:00,570000,2015,7,7
1429,2015-07-08 00:00:00,570000,2015,7,8
1430,2015-07-09 00:00:00,570000,2015,7,9
1431,2015-07-10 00:00:00,571000,2015,7,10
1432,2015-07-11 00:00:00,573000,2015,7,11
1433,2015-07-13 00:00:00,571000,2015,7,13
1434,2015-07-14 00:00:00,570000,2015,7,14
1435,2015-07-15 00:00:00,570000,2015,7,15
1436,2015-07-22 00:00:00,567000,2015,7,22
1437,2015-07-23 00:00:00,567000,2015,7,23
1438,2015-07-24 00:00:00,567000,2015,7,24
1439,2015-07-24 08:13:00,567000,2015,7,24
1440,2015-07-24 08:51:00,567000,2015,7,24
1441,2015-07-24 08:55:00,567000,2015,7,24
1442,2015-07-25 00:00:00,567000,2015,7,25
1443,2015-07-27 08:26:00,567000,2015,7,27
1444,2015-07-28 00:00:00,567000,2015,7,28
1445,2015-07-29 00:00:00,567000,2015,7,29
1446,2015-07-30 00:00:00,567000,2015,7,30
1447,2015-07-31 00:00:00,567000,2015,7,31
1448,2015-08-01 00:00:00,567000,2015,8,1
1449,2015-08-03 00:00:00,567000,2015,8,3
1450,2015-08-04 00:00:00,567000,2015,8,4
1451,2015-08-05 00:00:00,567000,2015,8,5
1452,2015-08-06 00:00:00,567000,2015,8,6
1453,2015-08-07 00:00:00,566000,2015,8,7
1454,2015-08-08 00:00:00,567000,2015,8,8
1455,2015-08-10 00:00:00,566000,2015,8,10
1456,2015-08-11 00:00:00,566000,2015,8,11
1457,2015-08-12 00:00:00,567000,2015,8,12
1458,2015-08-13 00:00:00,568000,2015,8,13
1459,2015-08-14 00:00:00,567000,2015,8,14
1460,2015-08-15 00:00:00,567000,2015,8,15
1461,2015-08-18 00:00:00,567000,2015,8,18
1462,2015-08-19 00:00:00,568000,2015,8,19
1463,2015-08-20 00:00:00,572000,2015,8,20
1464,2015-08-21 00:00:00,580000,2015,8,21
1465,2015-08-22 00:00:00,586000,2015,8,22
1466,2015-08-23 00:00:00,580000,2015,8,23
1467,2015-08-24 08:31:00,583000,2015,8,24
1468,2015-08-25 00:00:00,584000,2015,8,25
1469,2015-08-26 00:00:00,583000,2015,8,26
1470,2015-08-27 00:00:00,578000,2015,8,27
1471,2015-08-28 00:00:00,578000,2015,8,28
1472,2015-08-29 00:00:00,574000,2015,8,29
1473,2015-08-31 00:00:00,577000,2015,8,31
1474,2015-09-01 00:00:00,578000,2015,9,1
1475,2015-09-02 00:00:00,580000,2015,9,2
1476,2015-09-03 00:00:00,580000,2015,9,3
1477,2015-09-04 00:00:00,578000,2015,9,4
1478,2015-09-05 00:00:00,578000,2015,9,5
1479,2015-09-07 00:00:00,577000,2015,9,7
1480,2015-09-08 00:00:00,579000,2015,9,8
1481,2015-09-08 11:30:00,579000,2015,9,8
1482,2015-09-09 00:00:00,581000,2015,9,9
1483,2015-09-10 00:00:00,576000,2015,9,10
1484,2015-09-11 00:00:00,580000,2015,9,11
1485,2015-09-12 00:00:00,578000,2015,9,12
1486,2015-09-14 00:00:00,577000,2015,9,14
1487,2015-09-15 00:00:00,579000,2015,9,15
1488,2015-09-16 00:00:00,579000,2015,9,16
1489,2015-09-17 00:00:00,585000,2015,9,17
1490,2015-09-18 00:00:00,590000,2015,9,18
1491,2015-09-19 00:00:00,591000,2015,9,19
1492,2015-09-21 00:00:00,593000,2015,9,21
1493,2015-09-22 00:00:00,591000,2015,9,22
1494,2015-09-23 00:00:00,589000,2015,9,23
1495,2015-09-25 00:00:00,606000,2015,9,25
1496,2015-09-26 00:00:00,604000,2015,9,26
1497,2015-09-28 00:00:00,606000,2015,9,28
1498,2015-09-29 00:00:00,601000,2015,9,29
1499,2015-09-30 00:00:00,600000,2015,9,30
1500,2015-10-01 00:00:00,596000,2015,10,1
1501,2015-10-02 00:00:00,594000,2015,10,2
1502,2015-10-03 00:00:00,600000,2015,10,3
1503,2015-10-05 00:00:00,601000,2015,10,5
1504,2015-10-06 00:00:00,597000,2015,10,6
1505,2015-10-07 08:11:00,597000,2015,10,7
1506,2015-10-08 00:00:00,592000,2015,10,8
1507,2015-10-09 00:00:00,587000,2015,10,9
1508,2015-10-10 00:00:00,572000,2015,10,10
1509,2015-10-12 00:00:00,576000,2015,10,12
1510,2015-10-13 00:00:00,577000,2015,10,13
1511,2015-10-15 08:17:00,588000,2015,10,15
1512,2015-10-16 00:00:00,583000,2015,10,16
1513,2015-10-17 00:00:00,581000,2015,10,17
1514,2015-10-19 00:00:00,586000,2015,10,19
1515,2015-10-20 00:00:00,583000,2015,10,20
1516,2015-10-20 08:00:00,583000,2015,10,20
1517,2015-10-21 00:00:00,585000,2015,10,21
1518,2015-10-22 00:00:00,583000,2015,10,22
1519,2015-10-23 00:00:00,580000,2015,10,23
1520,2015-10-24 00:00:00,578000,2015,10,24
1521,2015-10-26 00:00:00,578000,2015,10,26
1522,2015-10-27 00:00:00,579000,2015,10,27
1523,2015-10-28 00:00:00,579000,2015,10,28
1524,2015-10-29 00:00:00,578000,2015,10,29
1525,2015-10-30 08:17:00,572000,2015,10,30
1526,2015-10-31 00:00:00,573000,2015,10,31
1527,2015-11-02 08:36:00,572000,2015,11,2
1528,2015-11-03 00:00:00,571000,2015,11,3
1529,2015-11-04 00:00:00,570000,2015,11,4
1530,2015-11-05 00:00:00,570000,2015,11,5
1531,2015-11-06 00:00:00,570000,2015,11,6
1532,2015-11-07 00:00:00,570000,2015,11,7
1533,2015-11-09 08:27:00,570000,2015,11,9
1534,2015-11-10 00:00:00,570000,2015,11,10
1535,2015-11-11 00:00:00,570000,2015,11,11
1536,2015-11-12 00:00:00,570000,2015,11,12
1537,2015-11-13 00:00:00,569000,2015,11,13
1538,2015-11-14 00:00:00,569000,2015,11,14
1539,2015-11-16 00:00:00,569000,2015,11,16
1540,2015-11-17 00:00:00,569000,2015,11,17
1541,2015-11-18 00:00:00,569000,2015,11,18
1542,2015-11-19 00:00:00,569000,2015,11,19
1543,2015-11-20 00:00:00,569000,2015,11,20
1544,2015-11-21 00:00:00,568000,2015,11,21
1545,2015-11-22 00:00:00,569000,2015,11,22
1546,2015-11-23 00:00:00,569000,2015,11,23
1547,2015-11-24 00:00:00,568000,2015,11,24
1548,2015-11-25 08:10:34,568000,2015,11,25
1549,2015-11-26 08:05:17,567000,2015,11,26
1550,2015-11-27 07:52:38,568000,2015,11,27
1551,2015-11-28 08:13:18,567000,2015,11,28
1552,2015-11-30 08:07:49,566000,2015,11,30
1553,2015-12-01 08:35:03,567000,2015,12,1
1554,2015-12-02 07:57:54,567000,2015,12,2
1555,2015-12-03 07:54:35,566000,2015,12,3
1556,2015-12-04 07:55:15,567000,2015,12,4
1557,2015-12-05 07:06:00,566000,2015,12,5
1558,2015-12-07 08:00:38,568000,2015,12,7
1559,2015-12-08 08:18:38,567000,2015,12,8
1560,2015-12-10 07:50:12,567000,2015,12,10
1561,2015-12-11 08:08:50,568000,2015,12,11
1562,2015-12-12 06:42:44,568000,2015,12,12
1563,2015-12-14 08:09:32,568000,2015,12,14
1564,2015-12-15 07:46:23,567000,2015,12,15
1565,2015-12-16 08:22:38,567000,2015,12,16
1566,2015-12-17 08:04:37,567000,2015,12,17
1567,2015-12-18 08:01:48,566000,2015,12,18
1568,2015-12-21 08:34:44,567000,2015,12,21
1569,2015-12-22 08:00:30,567000,2015,12,22
1570,2015-12-23 08:03:09,565000,2015,12,23
1571,2015-12-28 08:18:43,565000,2015,12,28
1572,2015-12-29 08:13:19,565000,2015,12,29
1573,2015-12-30 08:07:36,565000,2015,12,30
1574,2015-12-31 08:08:59,565000,2015,12,31
1575,2016-01-04 08:08:51,565000,2016,1,4
1576,2016-01-05 08:26:57,566000,2016,1,5
1577,2016-01-06 08:13:26,566000,2016,1,6
1578,2016-01-07 07:46:14,567000,2016,1,7
1579,2016-01-08 07:56:58,569000,2016,1,8
1580,2016-01-09 06:57:04,568000,2016,1,9
1581,2016-01-11 08:05:52,568000,2016,1,11
1582,2016-01-12 07:22:00,567000,2016,1,12
1583,2016-01-13 07:55:58,565000,2016,1,13
1584,2016-01-14 08:03:20,566000,2016,1,14
1585,2016-01-15 07:52:51,563000,2016,1,15
1586,2016-01-16 07:36:33,562000,2016,1,16
1587,2016-01-18 08:02:55,565000,2016,1,18
1588,2016-01-19 07:54:38,565000,2016,1,19
1589,2016-01-20 07:58:31,565000,2016,1,20
1590,2016-01-21 08:06:06,567000,2016,1,21
1591,2016-01-22 07:56:54,567000,2016,1,22
1592,2016-01-23 07:31:10,565000,2016,1,23
1593,2016-01-25 08:05:39,564000,2016,1,25
1594,2016-01-26 08:02:09,567000,2016,1,26
1595,2016-01-27 07:49:09,572000,2016,1,27
1596,2016-01-28 08:01:27,573000,2016,1,28
1597,2016-01-29 08:07:55,570000,2016,1,29
1598,2016-01-29 08:56:04,570000,2016,1,29
1599,2016-01-30 08:02:13,568000,2016,1,30
1600,2016-02-01 07:57:41,568000,2016,2,1
1601,2016-02-01 08:01:41,568000,2016,2,1
1602,2016-02-02 07:52:50,567000,2016,2,2
1603,2016-02-03 07:55:00,566000,2016,2,3
1604,2016-02-04 07:59:59,570000,2016,2,4
1605,2016-02-05 08:15:51,572000,2016,2,5
1606,2016-02-06 07:29:42,578000,2016,2,6
1607,2016-02-09 08:01:24,584000,2016,2,9
1608,2016-02-10 08:23:05,582000,2016,2,10
1609,2016-02-11 08:37:50,581000,2016,2,11
1610,2016-02-12 08:04:38,593000,2016,2,12
1611,2016-02-13 07:24:28,595000,2016,2,13
1612,2016-02-15 08:16:26,594000,2016,2,15
1613,2016-02-16 08:05:36,586000,2016,2,16
1614,2016-02-17 08:20:46,580000,2016,2,17
1615,2016-02-18 08:04:16,583000,2016,2,18
1616,2016-02-19 08:14:21,593000,2016,2,19
1617,2016-02-20 08:02:19,595000,2016,2,20
1618,2016-02-22 07:59:30,594000,2016,2,22
1619,2016-02-23 08:04:08,583000,2016,2,23
1620,2016-02-24 08:09:09,587000,2016,2,24
1621,2016-02-25 07:56:39,587000,2016,2,25
1622,2016-02-26 08:21:35,591000,2016,2,26
1623,2016-02-27 07:06:27,584000,2016,2,27
1624,2016-02-29 08:19:37,584000,2016,2,29
1625,2016-03-01 08:27:24,593000,2016,3,1
1626,2016-03-02 08:01:20,588000,2016,3,2
1627,2016-03-03 08:04:05,590000,2016,3,3
1628,2016-03-04 08:31:12,594000,2016,3,4
1629,2016-03-05 07:40:24,591000,2016,3,5
1630,2016-03-07 08:26:05,593000,2016,3,7
1631,2016-03-08 08:24:42,590000,2016,3,8
1632,2016-03-09 07:52:29,591000,2016,3,9
1633,2016-03-10 07:48:38,588000,2016,3,10
1634,2016-03-11 08:16:01,595000,2016,3,11
1635,2016-03-12 06:28:08,586000,2016,3,12
1636,2016-03-14 08:23:26,585000,2016,3,14
1637,2016-03-15 08:14:11,580000,2016,3,15
1638,2016-03-15 08:21:44,580000,2016,3,15
1639,2016-03-16 08:08:27,579000,2016,3,16
1640,2016-03-17 08:18:40,593000,2016,3,17
1641,2016-03-18 08:05:22,591000,2016,3,18
1642,2016-03-21 08:04:23,587000,2016,3,21
1643,2016-03-22 08:32:21,585000,2016,3,22
1644,2016-03-23 07:57:13,587000,2016,3,23
1645,2016-03-24 08:10:21,578000,2016,3,24
1646,2016-03-26 07:58:45,579000,2016,3,26
1647,2016-03-28 07:49:43,580000,2016,3,28
